Product_ID,Product_Name,Category,Subcategory,Price,Units_Sold,Revenue,Cost,Profit,Date,Store/Channel,Customer_ID
SKU11622,Nike Running Shoes,Apparel,Sportswear,1285,99,127215,103342.04,23872.96,9/27/2024,Online,40276
SKU18233,Apple iPhone 14,Electronics,Smartphones,725.15,86,62362.9,33097.61,29265.29,4/8/2025,Online,40277
SKU90939,HP Laptop,Electronics,Computers,1201.47,88,105729.36,58660.62,47068.74,10/2/2024,Online,40278
SKU58397,Maybelline Lipstick,Beauty,Makeup,982.39,69,67784.91,44364.79,23420.12,1/29/2025,Online,40279
SKU98346,Panasonic Microwave,Electronics,Appliances,1244.69,96,119490.24,92485.44,27004.8,9/4/2024,Online,40280
SKU45060,Dove Body Wash,Beauty,Bath & Body,969.39,27,26173.53,11682.57,14490.96,1/24/2025,Mobile App,40281
SKU26615,Levi's Jeans,Apparel,Casualwear,1104.22,72,79503.84,66205.25,13298.59,8/10/2024,Mobile App,40282
SKU67374,Panasonic Microwave,Electronics,Appliances,1261.27,4,5045.08,2894.92,2150.16,2/7/2025,Retail Store,40283
SKU40935,Samsung Smart TV,Electronics,Television,1204.12,54,65022.48,43548.07,21474.41,4/8/2025,Mobile App,40284
SKU64000,Adidas Hoodie,Apparel,Sportswear,860.8,8,6886.4,4686.6,2199.8,11/17/2024,Marketplace,40285
SKU34152,Colgate Toothpaste,Beauty,Oral Care,846.64,46,38945.44,22081.34,16864.1,10/5/2024,Retail Store,40286
SKU29886,Panasonic Microwave,Electronics,Appliances,152.94,17,2599.98,2194.03,405.95,3/25/2025,Retail Store,40287
SKU15972,Colgate Toothpaste,Beauty,Oral Care,1199.66,36,43187.76,30015.34,13172.42,1/24/2025,Online,40288
SKU10635,Apple iPhone 14,Electronics,Smartphones,857.87,32,27451.84,20657.35,6794.49,10/23/2024,Online,40289
SKU43454,Maybelline Lipstick,Beauty,Makeup,389.81,10,3898.1,1950.14,1947.96,10/22/2024,Mobile App,40290
SKU63178,HP Laptop,Electronics,Computers,1302.01,82,106764.82,51482.29,55282.53,12/27/2024,Retail Store,40291
SKU79595,Adidas Hoodie,Apparel,Sportswear,1210.46,59,71417.14,53745.34,17671.8,4/6/2025,Mobile App,40292
SKU60618,Nike Running Shoes,Apparel,Sportswear,31.72,32,1015.04,838.25,176.79,9/26/2024,Online,40293
SKU10588,HP Laptop,Electronics,Computers,639.46,89,56911.94,35054.12,21857.82,6/16/2024,Retail Store,40294
SKU27280,Colgate Toothpaste,Beauty,Oral Care,715.63,98,70131.74,31251.99,38879.75,10/23/2024,Marketplace,40295
SKU87731,Adidas Hoodie,Apparel,Sportswear,570.12,14,7981.68,6471.25,1510.43,11/23/2024,Mobile App,40296
SKU30619,Apple iPhone 14,Electronics,Smartphones,1145.79,67,76767.93,50525.89,26242.04,2/20/2025,Mobile App,40297
SKU99672,Maybelline Lipstick,Beauty,Makeup,927.13,62,57482.06,33253.37,24228.69,3/17/2025,Mobile App,40298
SKU63253,Colgate Toothpaste,Beauty,Oral Care,1204.01,45,54180.45,46590.71,7589.74,6/3/2024,Marketplace,40299
SKU59689,Apple iPhone 14,Electronics,Smartphones,12.48,47,586.56,509.53,77.03,6/24/2024,Online,40300
SKU40637,Levi's Jeans,Apparel,Casualwear,363.96,44,16014.24,11073.5,4940.74,4/4/2025,Marketplace,40301
SKU92697,Adidas Hoodie,Apparel,Sportswear,688.02,71,48849.42,37509.65,11339.77,3/18/2025,Marketplace,40302
SKU33241,Samsung Smart TV,Electronics,Television,682.29,64,43666.56,21442.67,22223.89,2/7/2025,Retail Store,40303
SKU60105,Maybelline Lipstick,Beauty,Makeup,1297.75,13,16870.75,12154.97,4715.78,7/7/2024,Marketplace,40304
SKU12359,Nike Running Shoes,Apparel,Sportswear,244.1,19,4637.9,4103.33,534.57,10/25/2024,Marketplace,40305
SKU18920,Maybelline Lipstick,Beauty,Makeup,714.86,71,50755.06,38945.44,11809.62,10/28/2024,Mobile App,40306
SKU56415,HP Laptop,Electronics,Computers,1009.96,34,34338.64,30121.3,4217.34,4/14/2025,Marketplace,40307
SKU61812,Maybelline Lipstick,Beauty,Makeup,540.2,53,28630.6,12332.42,16298.18,7/23/2024,Online,40308
SKU75528,Apple iPhone 14,Electronics,Smartphones,1015.82,34,34537.88,23127.42,11410.46,10/13/2024,Marketplace,40309
SKU61981,Maybelline Lipstick,Beauty,Makeup,821.25,83,68163.75,35755.3,32408.45,5/29/2024,Online,40310
SKU87327,Nike Running Shoes,Apparel,Sportswear,759.09,15,11386.35,9369.98,2016.37,4/1/2025,Retail Store,40311
SKU16334,Adidas Hoodie,Apparel,Sportswear,345.32,94,32460.08,15213.69,17246.39,6/17/2024,Online,40312
SKU30547,Levi's Jeans,Apparel,Casualwear,655.55,91,59655.05,40064.55,19590.5,2/21/2025,Mobile App,40313
SKU85057,HP Laptop,Electronics,Computers,986.58,46,45382.68,26921.6,18461.08,8/8/2024,Marketplace,40314
SKU95471,HP Laptop,Electronics,Computers,689.05,28,19293.4,16848.35,2445.05,1/4/2025,Mobile App,40315
SKU83358,HP Laptop,Electronics,Computers,1349.57,73,98518.61,69324.56,29194.05,8/22/2024,Marketplace,40316
SKU87161,Samsung Smart TV,Electronics,Television,428.36,9,3855.24,3043.5,811.74,3/20/2025,Retail Store,40317
SKU41527,Apple iPhone 14,Electronics,Smartphones,1169.71,66,77200.86,35066.47,42134.39,9/16/2024,Mobile App,40318
SKU17692,HP Laptop,Electronics,Computers,1316.36,33,43439.88,24053.31,19386.57,10/17/2024,Retail Store,40319
SKU71867,Dove Body Wash,Beauty,Bath & Body,642.58,4,2570.32,1441.19,1129.13,9/8/2024,Mobile App,40320
SKU73077,Adidas Hoodie,Apparel,Sportswear,1495.49,65,97206.85,51202.69,46004.16,11/22/2024,Online,40321
SKU16842,Apple iPhone 14,Electronics,Smartphones,671.62,66,44326.92,35275.88,9051.04,11/10/2024,Marketplace,40322
SKU91224,Levi's Jeans,Apparel,Casualwear,291.05,8,2328.4,1717.02,611.38,6/19/2024,Mobile App,40323
SKU90163,Nike Running Shoes,Apparel,Sportswear,730.88,88,64317.44,37608.35,26709.09,11/10/2024,Retail Store,40324
SKU66648,Maybelline Lipstick,Beauty,Makeup,768.49,39,29971.11,16877.51,13093.6,4/28/2025,Retail Store,40325
SKU17767,Apple iPhone 14,Electronics,Smartphones,254.35,27,6867.45,4164.05,2703.4,6/12/2024,Retail Store,40326
SKU53208,Levi's Jeans,Apparel,Casualwear,25.25,39,984.75,624.97,359.78,4/8/2025,Retail Store,40327
SKU65104,HP Laptop,Electronics,Computers,1221.77,11,13439.47,9827.47,3612,10/19/2024,Retail Store,40328
SKU49844,Adidas Hoodie,Apparel,Sportswear,337.12,23,7753.76,6271.72,1482.04,8/7/2024,Online,40329
SKU92660,Maybelline Lipstick,Beauty,Makeup,1269.14,29,36805.06,19739.52,17065.54,4/3/2025,Marketplace,40330
SKU19218,Dove Body Wash,Beauty,Bath & Body,348.6,61,21264.6,16682.97,4581.63,3/14/2025,Online,40331
SKU81323,Maybelline Lipstick,Beauty,Makeup,365.34,4,1461.36,1107.76,353.6,6/20/2024,Retail Store,40332
SKU39798,Dove Body Wash,Beauty,Bath & Body,555.78,47,26121.66,14923.1,11198.56,8/12/2024,Marketplace,40333
SKU21954,Dove Body Wash,Beauty,Bath & Body,963.07,14,13482.98,10082.49,3400.49,4/28/2025,Retail Store,40334
SKU39431,Levi's Jeans,Apparel,Casualwear,869.11,44,38240.84,23177.85,15062.99,2/21/2025,Retail Store,40335
SKU67714,Apple iPhone 14,Electronics,Smartphones,1235.86,64,79095.04,55212.08,23882.96,12/25/2024,Online,40336
SKU32962,Apple iPhone 14,Electronics,Smartphones,59.86,34,2035.24,1475.23,560.01,2/21/2025,Retail Store,40337
SKU36747,Levi's Jeans,Apparel,Casualwear,698.84,70,48918.8,34721.82,14196.98,3/6/2025,Mobile App,40338
SKU46319,Nike Running Shoes,Apparel,Sportswear,1449.38,19,27538.22,20273.57,7264.65,7/27/2024,Mobile App,40339
SKU89820,Dove Body Wash,Beauty,Bath & Body,561.29,99,55567.71,23435.23,32132.48,1/1/2025,Retail Store,40340
SKU75847,Levi's Jeans,Apparel,Casualwear,223.89,56,12537.84,10064.12,2473.72,11/17/2024,Retail Store,40341
SKU27198,Samsung Smart TV,Electronics,Television,1380.32,62,85579.84,72739.71,12840.13,1/30/2025,Retail Store,40342
SKU65718,Dove Body Wash,Beauty,Bath & Body,853.95,5,4269.75,3418.13,851.62,10/30/2024,Marketplace,40343
SKU11817,Maybelline Lipstick,Beauty,Makeup,534.4,28,14963.2,6223.57,8739.63,4/24/2025,Retail Store,40344
SKU92784,Apple iPhone 14,Electronics,Smartphones,510.19,62,31631.78,28150.34,3481.44,7/31/2024,Mobile App,40345
SKU10766,Adidas Hoodie,Apparel,Sportswear,399.18,83,33131.94,28433.61,4698.33,6/17/2024,Marketplace,40346
SKU70904,Maybelline Lipstick,Beauty,Makeup,200.19,95,19018.05,16732.1,2285.95,3/1/2025,Retail Store,40347
SKU56192,HP Laptop,Electronics,Computers,1041.38,72,74979.36,35228.46,39750.9,7/19/2024,Mobile App,40348
SKU19436,Samsung Smart TV,Electronics,Television,1432.1,47,67308.7,52748.43,14560.27,8/28/2024,Marketplace,40349
SKU69464,Panasonic Microwave,Electronics,Appliances,1116.41,40,44656.4,30889.4,13767,2/14/2025,Retail Store,40350
SKU42352,Samsung Smart TV,Electronics,Television,518.55,24,12445.2,5092.44,7352.76,1/16/2025,Mobile App,40351
SKU91954,Nike Running Shoes,Apparel,Sportswear,1214.75,58,70455.5,29371.24,41084.26,5/30/2024,Mobile App,40352
SKU62846,Colgate Toothpaste,Beauty,Oral Care,1012.64,29,29366.56,17092.98,12273.58,4/26/2025,Marketplace,40353
SKU56989,Colgate Toothpaste,Beauty,Oral Care,164.79,67,11040.93,9789.77,1251.16,2/22/2025,Mobile App,40354
SKU66921,Panasonic Microwave,Electronics,Appliances,1026.88,18,18483.84,9955.18,8528.66,5/29/2024,Online,40355
SKU29174,Levi's Jeans,Apparel,Casualwear,118.43,29,3434.47,2113.71,1320.76,6/3/2024,Online,40356
SKU89630,HP Laptop,Electronics,Computers,728.12,16,11649.92,7005.24,4644.68,12/23/2024,Marketplace,40357
SKU72972,Panasonic Microwave,Electronics,Appliances,458.92,89,40843.88,23061.3,17782.58,6/6/2024,Mobile App,40358
SKU74664,Colgate Toothpaste,Beauty,Oral Care,762.63,16,12202.08,5656.94,6545.14,2/20/2025,Retail Store,40359
SKU37453,Samsung Smart TV,Electronics,Television,857.91,46,39463.86,29385.21,10078.65,2/5/2025,Mobile App,40360
SKU46497,HP Laptop,Electronics,Computers,124.91,10,1249.1,1012.3,236.8,3/9/2025,Marketplace,40361
SKU99751,Colgate Toothpaste,Beauty,Oral Care,367.86,61,22439.46,9926.33,12513.13,11/29/2024,Online,40362
SKU62712,Levi's Jeans,Apparel,Casualwear,1383.98,93,128710.14,92275.11,36435.03,6/26/2024,Marketplace,40363
SKU45083,Adidas Hoodie,Apparel,Sportswear,105.54,31,3271.74,2850.4,421.34,5/18/2024,Online,40364
SKU40795,Maybelline Lipstick,Beauty,Makeup,17.25,60,1035,626.24,408.76,8/16/2024,Retail Store,40365
SKU37678,Maybelline Lipstick,Beauty,Makeup,748.77,89,66640.53,58172.12,8468.41,10/10/2024,Marketplace,40366
SKU65424,Apple iPhone 14,Electronics,Smartphones,1106.24,78,86286.72,53571.36,32715.36,7/25/2024,Retail Store,40367
SKU70146,Apple iPhone 14,Electronics,Smartphones,1074.09,92,98816.28,66676.71,32139.57,1/15/2025,Mobile App,40368
SKU25019,Apple iPhone 14,Electronics,Smartphones,1250.99,58,72557.42,49123.68,23433.74,5/1/2024,Online,40369
SKU41054,Maybelline Lipstick,Beauty,Makeup,1283.43,62,79572.66,48339.06,31233.6,1/3/2025,Marketplace,40370
SKU96225,HP Laptop,Electronics,Computers,403.67,91,36733.97,27816.81,8917.16,7/21/2024,Online,40371
SKU73525,Panasonic Microwave,Electronics,Appliances,188.66,46,8678.36,4325.87,4352.49,10/11/2024,Retail Store,40372
SKU76977,Panasonic Microwave,Electronics,Appliances,1076.85,18,19383.3,10434.25,8949.05,11/21/2024,Retail Store,40373
SKU10463,Nike Running Shoes,Apparel,Sportswear,1311.39,60,78683.4,40606.77,38076.63,12/11/2024,Retail Store,40374
SKU64278,HP Laptop,Electronics,Computers,1436.99,48,68975.52,45415.53,23559.99,5/6/2024,Mobile App,40375
SKU49163,Levi's Jeans,Apparel,Casualwear,1165.06,24,27961.44,21823.82,6137.62,8/21/2024,Retail Store,40376
SKU32910,Apple iPhone 14,Electronics,Smartphones,410.85,16,6573.6,4646.69,1926.91,11/30/2024,Mobile App,40377
SKU68635,Adidas Hoodie,Apparel,Sportswear,11.06,51,564.06,379.26,184.8,4/16/2025,Marketplace,40378
SKU13473,Levi's Jeans,Apparel,Casualwear,1394.95,9,12554.55,5680.12,6874.43,8/19/2024,Online,40379
SKU65400,Colgate Toothpaste,Beauty,Oral Care,531.4,35,18599,9117.72,9481.28,9/4/2024,Online,40380
SKU66928,Levi's Jeans,Apparel,Casualwear,224.64,14,3144.96,2191.6,953.36,4/3/2025,Online,40381
SKU75166,Colgate Toothpaste,Beauty,Oral Care,849.09,87,73870.83,47894.55,25976.28,5/12/2024,Marketplace,40382
SKU96112,Nike Running Shoes,Apparel,Sportswear,1018.06,64,65155.84,29645.41,35510.43,2/8/2025,Mobile App,40383
SKU48968,Samsung Smart TV,Electronics,Television,321.58,25,8039.5,5151.27,2888.23,2/3/2025,Retail Store,40384
SKU47128,Dove Body Wash,Beauty,Bath & Body,182.81,91,16635.71,7861.07,8774.64,11/15/2024,Online,40385
SKU47092,Levi's Jeans,Apparel,Casualwear,43.45,67,2911.15,2040.8,870.35,10/8/2024,Mobile App,40386
SKU20959,HP Laptop,Electronics,Computers,714.01,77,54978.77,40665.47,14313.3,7/31/2024,Retail Store,40387
SKU79510,HP Laptop,Electronics,Computers,214.73,11,2362.03,2105.2,256.83,11/5/2024,Retail Store,40388
SKU53501,Nike Running Shoes,Apparel,Sportswear,1268.15,97,123010.55,96654.95,26355.6,4/9/2025,Retail Store,40389
SKU34867,Panasonic Microwave,Electronics,Appliances,409.73,59,24174.07,13962.89,10211.18,2/3/2025,Marketplace,40390
SKU19051,Panasonic Microwave,Electronics,Appliances,482.73,28,13516.44,11777.28,1739.16,9/9/2024,Marketplace,40391
SKU93337,Maybelline Lipstick,Beauty,Makeup,423.74,19,8051.06,7049.21,1001.85,7/31/2024,Online,40392
SKU17074,Samsung Smart TV,Electronics,Television,289.43,73,21128.39,14129.38,6999.01,8/22/2024,Retail Store,40393
SKU50679,Levi's Jeans,Apparel,Casualwear,996.37,17,16938.29,7543.69,9394.6,3/5/2025,Mobile App,40394
SKU81503,Panasonic Microwave,Electronics,Appliances,959.45,16,15351.2,10827.28,4523.92,5/13/2024,Online,40395
SKU47597,Maybelline Lipstick,Beauty,Makeup,1279.85,83,106227.55,46461.19,59766.36,10/21/2024,Marketplace,40396
SKU88535,Nike Running Shoes,Apparel,Sportswear,638.02,66,42109.32,30272.95,11836.37,6/23/2024,Retail Store,40397
SKU76464,Levi's Jeans,Apparel,Casualwear,1393.99,55,76669.45,32477.59,44191.86,3/3/2025,Retail Store,40398
SKU26567,HP Laptop,Electronics,Computers,338.16,84,28405.44,12468.78,15936.66,3/15/2025,Online,40399
SKU50836,Adidas Hoodie,Apparel,Sportswear,30.35,57,1729.95,720.54,1009.41,7/19/2024,Mobile App,40400
SKU94722,Panasonic Microwave,Electronics,Appliances,675,82,55350,41306.07,14043.93,4/6/2025,Mobile App,40401
SKU73588,Panasonic Microwave,Electronics,Appliances,1090.68,3,3272.04,2871.13,400.91,12/24/2024,Online,40402
SKU43519,HP Laptop,Electronics,Computers,732.3,41,30024.3,13223.13,16801.17,3/1/2025,Marketplace,40403
SKU61244,Dove Body Wash,Beauty,Bath & Body,1077.4,84,90501.6,73431.7,17069.9,12/27/2024,Marketplace,40404
SKU99726,HP Laptop,Electronics,Computers,837.69,48,40209.12,21860.83,18348.29,7/4/2024,Mobile App,40405
SKU15967,HP Laptop,Electronics,Computers,1043.8,16,16700.8,6733.61,9967.19,4/24/2025,Online,40406
SKU95258,HP Laptop,Electronics,Computers,1361.96,21,28601.16,15273.24,13327.92,3/4/2025,Retail Store,40407
SKU92208,HP Laptop,Electronics,Computers,1165.58,26,30305.08,25984.7,4320.38,4/20/2025,Marketplace,40408
SKU82716,Colgate Toothpaste,Beauty,Oral Care,574.38,61,35037.18,30286.32,4750.86,7/4/2024,Retail Store,40409
SKU35572,Adidas Hoodie,Apparel,Sportswear,1159.71,1,1159.71,503.13,656.58,4/24/2025,Retail Store,40410
SKU86850,HP Laptop,Electronics,Computers,1473.5,84,123774,57159.57,66614.43,2/4/2025,Retail Store,40411
SKU62699,Levi's Jeans,Apparel,Casualwear,1293.78,76,98327.28,73678.92,24648.36,7/20/2024,Marketplace,40412
SKU95118,Levi's Jeans,Apparel,Casualwear,872,9,7848,3945.56,3902.44,11/19/2024,Marketplace,40413
SKU58102,Nike Running Shoes,Apparel,Sportswear,361.81,5,1809.05,1171.61,637.44,6/25/2024,Retail Store,40414
SKU59220,Colgate Toothpaste,Beauty,Oral Care,713.18,67,47783.06,19242.57,28540.49,12/17/2024,Mobile App,40415
SKU29107,Dove Body Wash,Beauty,Bath & Body,1339.3,88,117858.4,54098.37,63760.03,7/2/2024,Marketplace,40416
SKU58006,Samsung Smart TV,Electronics,Television,189.51,33,6253.83,2645.63,3608.2,3/19/2025,Marketplace,40417
SKU85353,Colgate Toothpaste,Beauty,Oral Care,942.68,11,10369.48,6221.61,4147.87,12/18/2024,Marketplace,40418
SKU75655,Dove Body Wash,Beauty,Bath & Body,1443.17,36,51954.12,34430.39,17523.73,1/21/2025,Mobile App,40419
SKU89148,Dove Body Wash,Beauty,Bath & Body,1137.56,10,11375.6,8870.87,2504.73,12/10/2024,Marketplace,40420
SKU49466,Adidas Hoodie,Apparel,Sportswear,1212.14,47,56970.58,50109.62,6860.96,8/31/2024,Marketplace,40421
SKU51500,HP Laptop,Electronics,Computers,862.02,99,85339.98,51629.28,33710.7,6/9/2024,Retail Store,40422
SKU42846,Colgate Toothpaste,Beauty,Oral Care,25.25,8,202,145.7,56.3,1/31/2025,Retail Store,40423
SKU74715,Samsung Smart TV,Electronics,Television,36.09,31,1118.79,818.92,299.87,9/10/2024,Retail Store,40424
SKU76399,HP Laptop,Electronics,Computers,1180.01,91,107380.91,85639.21,21741.7,6/12/2024,Marketplace,40425
SKU99465,Maybelline Lipstick,Beauty,Makeup,737.25,38,28015.5,12807.42,15208.08,6/15/2024,Marketplace,40426
SKU71499,Levi's Jeans,Apparel,Casualwear,1135.54,63,71539.02,41117.4,30421.62,1/12/2025,Online,40427
SKU45111,Colgate Toothpaste,Beauty,Oral Care,1249.33,98,122434.34,89028.59,33405.75,6/20/2024,Online,40428
SKU98894,Colgate Toothpaste,Beauty,Oral Care,96.96,19,1842.24,1372.05,470.19,7/27/2024,Retail Store,40429
SKU11218,Adidas Hoodie,Apparel,Sportswear,837.55,38,31826.9,23614.32,8212.58,6/4/2024,Mobile App,40430
SKU34578,Nike Running Shoes,Apparel,Sportswear,1301.55,87,113234.85,50884.17,62350.68,9/13/2024,Retail Store,40431
SKU19521,Panasonic Microwave,Electronics,Appliances,696.3,83,57792.9,23971.86,33821.04,5/1/2024,Mobile App,40432
SKU28918,HP Laptop,Electronics,Computers,477.75,55,26276.25,15465.3,10810.95,6/22/2024,Online,40433
SKU15658,Maybelline Lipstick,Beauty,Makeup,312.14,52,16231.28,10667.64,5563.64,9/16/2024,Online,40434
SKU92104,Nike Running Shoes,Apparel,Sportswear,613.4,4,2453.6,1866.87,586.73,5/8/2024,Mobile App,40435
SKU62158,Nike Running Shoes,Apparel,Sportswear,1163.16,22,25589.52,13284.76,12304.76,2/2/2025,Mobile App,40436
SKU46837,HP Laptop,Electronics,Computers,1283.54,92,118085.68,63165.21,54920.47,5/27/2024,Online,40437
SKU70960,Colgate Toothpaste,Beauty,Oral Care,72.05,60,4323,3577.1,745.9,10/14/2024,Mobile App,40438
SKU69937,Levi's Jeans,Apparel,Casualwear,110.94,8,887.52,519.95,367.57,12/8/2024,Marketplace,40439
SKU49023,Panasonic Microwave,Electronics,Appliances,956.28,43,41120.04,27152.99,13967.05,10/29/2024,Marketplace,40440
SKU55069,Levi's Jeans,Apparel,Casualwear,7.43,84,624.12,334.56,289.56,9/16/2024,Retail Store,40441
SKU82965,HP Laptop,Electronics,Computers,441.36,39,17213.04,11256.63,5956.41,7/13/2024,Mobile App,40442
SKU99819,Apple iPhone 14,Electronics,Smartphones,1014.57,9,9131.13,4029.21,5101.92,11/23/2024,Mobile App,40443
SKU58663,Nike Running Shoes,Apparel,Sportswear,796.12,85,67670.2,50885.61,16784.59,6/24/2024,Retail Store,40444
SKU81857,Maybelline Lipstick,Beauty,Makeup,1388.25,36,49977,44047.01,5929.99,11/29/2024,Retail Store,40445
SKU71601,Nike Running Shoes,Apparel,Sportswear,183.14,41,7508.74,5576.56,1932.18,1/16/2025,Retail Store,40446
SKU56692,Panasonic Microwave,Electronics,Appliances,358.58,84,30120.72,25977.67,4143.05,6/16/2024,Mobile App,40447
SKU89505,Panasonic Microwave,Electronics,Appliances,1054.24,7,7379.68,2997.88,4381.8,11/25/2024,Mobile App,40448
SKU65832,Adidas Hoodie,Apparel,Sportswear,47.3,66,3121.8,1701.34,1420.46,4/28/2025,Online,40449
SKU12533,Maybelline Lipstick,Beauty,Makeup,130.63,67,8752.21,4507.74,4244.47,1/17/2025,Online,40450
SKU46551,Levi's Jeans,Apparel,Casualwear,973.91,44,42852.04,33806.69,9045.35,12/19/2024,Marketplace,40451
SKU14536,Samsung Smart TV,Electronics,Television,1081.2,17,18380.4,13213.65,5166.75,11/23/2024,Retail Store,40452
SKU27262,Adidas Hoodie,Apparel,Sportswear,1222.74,38,46464.12,31332.81,15131.31,1/9/2025,Retail Store,40453
SKU68335,Dove Body Wash,Beauty,Bath & Body,811.83,6,4870.98,2245.42,2625.56,11/5/2024,Online,40454
SKU17441,Levi's Jeans,Apparel,Casualwear,816.44,12,9797.28,5430.87,4366.41,12/24/2024,Online,40455
SKU38662,Adidas Hoodie,Apparel,Sportswear,131.42,61,8016.62,6056.19,1960.43,1/27/2025,Online,40456
SKU29632,Panasonic Microwave,Electronics,Appliances,250.81,77,19312.37,14758.62,4553.75,8/11/2024,Online,40457
SKU26396,Dove Body Wash,Beauty,Bath & Body,653.17,31,20248.27,13640.19,6608.08,11/22/2024,Retail Store,40458
SKU35982,Adidas Hoodie,Apparel,Sportswear,374.97,99,37122.03,23043.05,14078.98,7/9/2024,Marketplace,40459
SKU22127,Adidas Hoodie,Apparel,Sportswear,992,80,79360,59454.34,19905.66,9/12/2024,Mobile App,40460
SKU55633,Adidas Hoodie,Apparel,Sportswear,1047.54,96,100563.84,56622.95,43940.89,10/30/2024,Online,40461
SKU72122,Panasonic Microwave,Electronics,Appliances,936.14,42,39317.88,16796.21,22521.67,12/4/2024,Online,40462
SKU67444,Panasonic Microwave,Electronics,Appliances,533.99,54,28835.46,21444.32,7391.14,8/14/2024,Online,40463
SKU86714,Adidas Hoodie,Apparel,Sportswear,606.37,40,24254.8,11094.58,13160.22,11/14/2024,Online,40464
SKU98477,Levi's Jeans,Apparel,Casualwear,500.09,93,46508.37,35626.03,10882.34,4/9/2025,Online,40465
SKU91587,HP Laptop,Electronics,Computers,1476.71,21,31010.91,19525.77,11485.14,8/22/2024,Online,40466
SKU35225,HP Laptop,Electronics,Computers,464.86,73,33934.78,27752.65,6182.13,10/10/2024,Mobile App,40467
SKU64073,Nike Running Shoes,Apparel,Sportswear,364.23,91,33144.93,21418.7,11726.23,4/9/2025,Online,40468
SKU90951,Panasonic Microwave,Electronics,Appliances,915.69,71,65013.99,46131.9,18882.09,6/6/2024,Marketplace,40469
SKU72118,Colgate Toothpaste,Beauty,Oral Care,730.11,35,25553.85,17634.67,7919.18,9/28/2024,Online,40470
SKU52518,Levi's Jeans,Apparel,Casualwear,958.67,70,67106.9,54754.19,12352.71,6/14/2024,Retail Store,40471
SKU26449,HP Laptop,Electronics,Computers,474.2,68,32245.6,13843.53,18402.07,11/2/2024,Online,40472
SKU22682,Maybelline Lipstick,Beauty,Makeup,1131.23,39,44117.97,35806.34,8311.63,1/12/2025,Retail Store,40473
SKU51389,Samsung Smart TV,Electronics,Television,1089.85,20,21797,16432.58,5364.42,10/26/2024,Marketplace,40474
SKU40641,Levi's Jeans,Apparel,Casualwear,450.88,19,8566.72,4064.91,4501.81,9/5/2024,Retail Store,40475
SKU12509,Apple iPhone 14,Electronics,Smartphones,241.49,85,20526.65,12892.56,7634.09,4/19/2025,Online,40476
SKU68397,Adidas Hoodie,Apparel,Sportswear,710.77,89,63258.53,43130.93,20127.6,7/14/2024,Mobile App,40477
SKU91630,Maybelline Lipstick,Beauty,Makeup,1150.67,1,1150.67,784.38,366.29,6/2/2024,Mobile App,40478
SKU25916,Maybelline Lipstick,Beauty,Makeup,690.02,46,31740.92,26109.79,5631.13,1/3/2025,Marketplace,40479
SKU95717,Samsung Smart TV,Electronics,Television,544.44,12,6533.28,3852.28,2681,7/3/2024,Online,40480
SKU30742,Maybelline Lipstick,Beauty,Makeup,410.92,55,22600.6,11857.49,10743.11,8/10/2024,Mobile App,40481
SKU22782,Maybelline Lipstick,Beauty,Makeup,1216.29,52,63247.08,29856.76,33390.32,3/23/2025,Mobile App,40482
SKU49797,Nike Running Shoes,Apparel,Sportswear,1199.37,58,69563.46,43956.05,25607.41,12/25/2024,Online,40483
SKU20586,Nike Running Shoes,Apparel,Sportswear,367.58,63,23157.54,12670.58,10486.96,4/14/2025,Retail Store,40484
SKU98473,Levi's Jeans,Apparel,Casualwear,952.89,51,48597.39,37820.7,10776.69,2/13/2025,Marketplace,40485
SKU97352,Dove Body Wash,Beauty,Bath & Body,627.51,47,29492.97,14981.66,14511.31,7/23/2024,Retail Store,40486
SKU59598,Maybelline Lipstick,Beauty,Makeup,993.6,85,84456,53238.44,31217.56,3/18/2025,Online,40487
SKU35865,HP Laptop,Electronics,Computers,311.34,44,13698.96,8138.04,5560.92,6/15/2024,Retail Store,40488
SKU74164,Samsung Smart TV,Electronics,Television,1456.46,100,145646,125409.52,20236.48,3/30/2025,Retail Store,40489
SKU49978,Colgate Toothpaste,Beauty,Oral Care,318.33,75,23874.75,17211.56,6663.19,6/5/2024,Retail Store,40490
SKU66014,Levi's Jeans,Apparel,Casualwear,368.54,53,19532.62,15760.24,3772.38,7/16/2024,Online,40491
SKU21137,Levi's Jeans,Apparel,Casualwear,1361.57,73,99394.61,45139.34,54255.27,7/5/2024,Online,40492
SKU34671,HP Laptop,Electronics,Computers,1315.37,72,94706.64,64069.31,30637.33,3/13/2025,Retail Store,40493
SKU29666,Colgate Toothpaste,Beauty,Oral Care,827.54,62,51307.48,29519.67,21787.81,10/27/2024,Mobile App,40494
SKU55986,Colgate Toothpaste,Beauty,Oral Care,797.25,95,75738.75,34091.94,41646.81,5/10/2024,Mobile App,40495
SKU47884,Adidas Hoodie,Apparel,Sportswear,1367.24,99,135356.76,112827.31,22529.45,3/19/2025,Retail Store,40496
SKU75203,Nike Running Shoes,Apparel,Sportswear,934.37,3,2803.11,1642.49,1160.62,3/11/2025,Retail Store,40497
SKU27842,Colgate Toothpaste,Beauty,Oral Care,62.08,54,3352.32,2291.58,1060.74,5/4/2024,Mobile App,40498
SKU95211,Samsung Smart TV,Electronics,Television,1017.17,91,92562.47,50375.36,42187.11,12/11/2024,Mobile App,40499
